"TimePeriodLabel","date","cases","deaths","newcases","newdeaths","Indicator","Group","State","Subgroup","Phase","TimePeriod","TimePeriodStartDate","TimePeriodEndDate","Value","LowCI","HighCI","ConfidenceInterval","QuartileRange","SymptomType","Subgroup2"
"July 2 - July 7","7/6/2020",2958098,130332,47316,391,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","1",10,"7/2/2020 0:00","7/7/2020 0:00",37.1,34.8,39.4,"34.8 - 39.4","","Anxiety","Hispanic or Latino"
"July 2 - July 7","7/6/2020",2958098,130332,47316,391,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",32.9,32,33.8,"32.0 - 33.8","","Anxiety","White"
"July 2 - July 7","7/6/2020",2958098,130332,47316,391,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",34,31.9,36.2,"31.9 - 36.2","","Anxiety","Black"
"July 2 - July 7","7/6/2020",2958098,130332,47316,391,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",29.9,26.4,33.7,"26.4 - 33.7","","Anxiety","Asian"
"July 2 - July 7","7/6/2020",2958098,130332,47316,391,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","1",10,"7/2/2020 0:00","7/7/2020 0:00",43.3,39.5,47.1,"39.5 - 47.1","","Anxiety","Other/Multiple Races"
"July 2 - July 7","7/7/2020",3012182,131290,54084,958,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","1",10,"7/2/2020 0:00","7/7/2020 0:00",35.6,32.3,39,"32.3 - 39.0","","Depressive","Other/Multiple Races"
"July 2 - July 7","7/7/2020",3012182,131290,54084,958,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","1",10,"7/2/2020 0:00","7/7/2020 0:00",30.9,29,32.8,"29.0 - 32.8","","Depressive","Hispanic or Latino"
"July 2 - July 7","7/7/2020",3012182,131290,54084,958,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",26,25.3,26.7,"25.3 - 26.7","","Depressive","White"
"July 2 - July 7","7/7/2020",3012182,131290,54084,958,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",29.9,27.5,32.3,"27.5 - 32.3","","Depressive","Black"
"July 2 - July 7","7/7/2020",3012182,131290,54084,958,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",25,22.2,28,"22.2 - 28.0","","Depressive","Asian"
"July 2 - July 7","7/7/2020",3012182,131290,54084,958,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","1",10,"7/2/2020 0:00","7/7/2020 0:00",43.4,41.1,45.6,"41.1 - 45.6","","Anxiety or Depressive","Hispanic or Latino"
"July 2 - July 7","7/7/2020",3012182,131290,54084,958,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",37.2,36.3,38.1,"36.3 - 38.1","","Anxiety or Depressive","White"
"July 2 - July 7","7/7/2020",3012182,131290,54084,958,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",40.6,38.3,42.9,"38.3 - 42.9","","Anxiety or Depressive","Black"
"July 2 - July 7","7/7/2020",3012182,131290,54084,958,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","1",10,"7/2/2020 0:00","7/7/2020 0:00",47.7,43.9,51.5,"43.9 - 51.5","","Anxiety or Depressive","Other/Multiple Races"
"July 2 - July 7","7/7/2020",3012182,131290,54084,958,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",36.6,32.7,40.6,"32.7 - 40.6","","Anxiety or Depressive","Asian"
"July 2 - July 7","7/7/2020",3012182,131290,54084,958,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","1",10,"7/2/2020 0:00","7/7/2020 0:00",37.1,34.8,39.4,"34.8 - 39.4","","Anxiety","Hispanic or Latino"
"July 2 - July 7","7/7/2020",3012182,131290,54084,958,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",32.9,32,33.8,"32.0 - 33.8","","Anxiety","White"
"July 2 - July 7","7/7/2020",3012182,131290,54084,958,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",34,31.9,36.2,"31.9 - 36.2","","Anxiety","Black"
"July 2 - July 7","7/7/2020",3012182,131290,54084,958,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",29.9,26.4,33.7,"26.4 - 33.7","","Anxiety","Asian"
"July 2 - July 7","7/7/2020",3012182,131290,54084,958,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","1",10,"7/2/2020 0:00","7/7/2020 0:00",43.3,39.5,47.1,"39.5 - 47.1","","Anxiety","Other/Multiple Races"
"July 2 - July 7","7/2/2020",2758855,128827,55559,723,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","1",10,"7/2/2020 0:00","7/7/2020 0:00",35.6,32.3,39,"32.3 - 39.0","","Depressive","Other/Multiple Races"
"July 2 - July 7","7/2/2020",2758855,128827,55559,723,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","1",10,"7/2/2020 0:00","7/7/2020 0:00",30.9,29,32.8,"29.0 - 32.8","","Depressive","Hispanic or Latino"
"July 2 - July 7","7/2/2020",2758855,128827,55559,723,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",26,25.3,26.7,"25.3 - 26.7","","Depressive","White"
"July 2 - July 7","7/2/2020",2758855,128827,55559,723,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",29.9,27.5,32.3,"27.5 - 32.3","","Depressive","Black"
"July 2 - July 7","7/2/2020",2758855,128827,55559,723,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",25,22.2,28,"22.2 - 28.0","","Depressive","Asian"
"July 2 - July 7","7/2/2020",2758855,128827,55559,723,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","1",10,"7/2/2020 0:00","7/7/2020 0:00",43.4,41.1,45.6,"41.1 - 45.6","","Anxiety or Depressive","Hispanic or Latino"
"July 2 - July 7","7/2/2020",2758855,128827,55559,723,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",37.2,36.3,38.1,"36.3 - 38.1","","Anxiety or Depressive","White"
"July 2 - July 7","7/2/2020",2758855,128827,55559,723,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",40.6,38.3,42.9,"38.3 - 42.9","","Anxiety or Depressive","Black"
"July 2 - July 7","7/2/2020",2758855,128827,55559,723,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","1",10,"7/2/2020 0:00","7/7/2020 0:00",47.7,43.9,51.5,"43.9 - 51.5","","Anxiety or Depressive","Other/Multiple Races"
"July 2 - July 7","7/2/2020",2758855,128827,55559,723,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",36.6,32.7,40.6,"32.7 - 40.6","","Anxiety or Depressive","Asian"
"July 2 - July 7","7/2/2020",2758855,128827,55559,723,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","1",10,"7/2/2020 0:00","7/7/2020 0:00",37.1,34.8,39.4,"34.8 - 39.4","","Anxiety","Hispanic or Latino"
"July 2 - July 7","7/2/2020",2758855,128827,55559,723,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",32.9,32,33.8,"32.0 - 33.8","","Anxiety","White"
"July 2 - July 7","7/2/2020",2758855,128827,55559,723,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",34,31.9,36.2,"31.9 - 36.2","","Anxiety","Black"
"July 2 - July 7","7/2/2020",2758855,128827,55559,723,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",29.9,26.4,33.7,"26.4 - 33.7","","Anxiety","Asian"
"July 2 - July 7","7/2/2020",2758855,128827,55559,723,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","1",10,"7/2/2020 0:00","7/7/2020 0:00",43.3,39.5,47.1,"39.5 - 47.1","","Anxiety","Other/Multiple Races"
"July 2 - July 7","7/3/2020",2816009,129418,57154,591,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","1",10,"7/2/2020 0:00","7/7/2020 0:00",35.6,32.3,39,"32.3 - 39.0","","Depressive","Other/Multiple Races"
"July 2 - July 7","7/3/2020",2816009,129418,57154,591,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","1",10,"7/2/2020 0:00","7/7/2020 0:00",30.9,29,32.8,"29.0 - 32.8","","Depressive","Hispanic or Latino"
"July 2 - July 7","7/3/2020",2816009,129418,57154,591,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",26,25.3,26.7,"25.3 - 26.7","","Depressive","White"
"July 2 - July 7","7/3/2020",2816009,129418,57154,591,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",29.9,27.5,32.3,"27.5 - 32.3","","Depressive","Black"
"July 2 - July 7","7/3/2020",2816009,129418,57154,591,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",25,22.2,28,"22.2 - 28.0","","Depressive","Asian"
"July 2 - July 7","7/3/2020",2816009,129418,57154,591,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","1",10,"7/2/2020 0:00","7/7/2020 0:00",43.4,41.1,45.6,"41.1 - 45.6","","Anxiety or Depressive","Hispanic or Latino"
"July 2 - July 7","7/3/2020",2816009,129418,57154,591,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",37.2,36.3,38.1,"36.3 - 38.1","","Anxiety or Depressive","White"
"July 2 - July 7","7/3/2020",2816009,129418,57154,591,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",40.6,38.3,42.9,"38.3 - 42.9","","Anxiety or Depressive","Black"
"July 2 - July 7","7/3/2020",2816009,129418,57154,591,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","1",10,"7/2/2020 0:00","7/7/2020 0:00",47.7,43.9,51.5,"43.9 - 51.5","","Anxiety or Depressive","Other/Multiple Races"
"July 2 - July 7","7/3/2020",2816009,129418,57154,591,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",36.6,32.7,40.6,"32.7 - 40.6","","Anxiety or Depressive","Asian"
"July 2 - July 7","7/3/2020",2816009,129418,57154,591,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","1",10,"7/2/2020 0:00","7/7/2020 0:00",37.1,34.8,39.4,"34.8 - 39.4","","Anxiety","Hispanic or Latino"
"July 2 - July 7","7/3/2020",2816009,129418,57154,591,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",32.9,32,33.8,"32.0 - 33.8","","Anxiety","White"
"July 2 - July 7","7/3/2020",2816009,129418,57154,591,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",34,31.9,36.2,"31.9 - 36.2","","Anxiety","Black"
"July 2 - July 7","7/3/2020",2816009,129418,57154,591,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",29.9,26.4,33.7,"26.4 - 33.7","","Anxiety","Asian"
"July 2 - July 7","7/3/2020",2816009,129418,57154,591,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","1",10,"7/2/2020 0:00","7/7/2020 0:00",43.3,39.5,47.1,"39.5 - 47.1","","Anxiety","Other/Multiple Races"
"July 2 - July 7","7/4/2020",2866015,129679,50006,261,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","1",10,"7/2/2020 0:00","7/7/2020 0:00",35.6,32.3,39,"32.3 - 39.0","","Depressive","Other/Multiple Races"
"July 2 - July 7","7/4/2020",2866015,129679,50006,261,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","1",10,"7/2/2020 0:00","7/7/2020 0:00",30.9,29,32.8,"29.0 - 32.8","","Depressive","Hispanic or Latino"
"July 2 - July 7","7/4/2020",2866015,129679,50006,261,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",26,25.3,26.7,"25.3 - 26.7","","Depressive","White"
"July 2 - July 7","7/4/2020",2866015,129679,50006,261,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",29.9,27.5,32.3,"27.5 - 32.3","","Depressive","Black"
"July 2 - July 7","7/4/2020",2866015,129679,50006,261,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",25,22.2,28,"22.2 - 28.0","","Depressive","Asian"
"July 2 - July 7","7/4/2020",2866015,129679,50006,261,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","1",10,"7/2/2020 0:00","7/7/2020 0:00",43.4,41.1,45.6,"41.1 - 45.6","","Anxiety or Depressive","Hispanic or Latino"
"July 2 - July 7","7/4/2020",2866015,129679,50006,261,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",37.2,36.3,38.1,"36.3 - 38.1","","Anxiety or Depressive","White"
"July 2 - July 7","7/4/2020",2866015,129679,50006,261,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",40.6,38.3,42.9,"38.3 - 42.9","","Anxiety or Depressive","Black"
"July 2 - July 7","7/4/2020",2866015,129679,50006,261,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","1",10,"7/2/2020 0:00","7/7/2020 0:00",47.7,43.9,51.5,"43.9 - 51.5","","Anxiety or Depressive","Other/Multiple Races"
"July 2 - July 7","7/4/2020",2866015,129679,50006,261,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",36.6,32.7,40.6,"32.7 - 40.6","","Anxiety or Depressive","Asian"
"July 2 - July 7","7/4/2020",2866015,129679,50006,261,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","1",10,"7/2/2020 0:00","7/7/2020 0:00",37.1,34.8,39.4,"34.8 - 39.4","","Anxiety","Hispanic or Latino"
"July 2 - July 7","7/4/2020",2866015,129679,50006,261,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",32.9,32,33.8,"32.0 - 33.8","","Anxiety","White"
"July 2 - July 7","7/4/2020",2866015,129679,50006,261,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",34,31.9,36.2,"31.9 - 36.2","","Anxiety","Black"
"July 2 - July 7","7/4/2020",2866015,129679,50006,261,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",29.9,26.4,33.7,"26.4 - 33.7","","Anxiety","Asian"
"July 2 - July 7","7/4/2020",2866015,129679,50006,261,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","1",10,"7/2/2020 0:00","7/7/2020 0:00",43.3,39.5,47.1,"39.5 - 47.1","","Anxiety","Other/Multiple Races"
"July 2 - July 7","7/8/2020",3071637,132238,59455,948,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","1",10,"7/2/2020 0:00","7/7/2020 0:00",35.6,32.3,39,"32.3 - 39.0","","Depressive","Other/Multiple Races"
"July 2 - July 7","7/8/2020",3071637,132238,59455,948,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","1",10,"7/2/2020 0:00","7/7/2020 0:00",30.9,29,32.8,"29.0 - 32.8","","Depressive","Hispanic or Latino"
"July 2 - July 7","7/8/2020",3071637,132238,59455,948,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",26,25.3,26.7,"25.3 - 26.7","","Depressive","White"
"July 2 - July 7","7/8/2020",3071637,132238,59455,948,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",29.9,27.5,32.3,"27.5 - 32.3","","Depressive","Black"
"July 2 - July 7","7/8/2020",3071637,132238,59455,948,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",25,22.2,28,"22.2 - 28.0","","Depressive","Asian"
"July 2 - July 7","7/8/2020",3071637,132238,59455,948,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","1",10,"7/2/2020 0:00","7/7/2020 0:00",43.4,41.1,45.6,"41.1 - 45.6","","Anxiety or Depressive","Hispanic or Latino"
"July 2 - July 7","7/8/2020",3071637,132238,59455,948,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",37.2,36.3,38.1,"36.3 - 38.1","","Anxiety or Depressive","White"
"July 2 - July 7","7/8/2020",3071637,132238,59455,948,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",40.6,38.3,42.9,"38.3 - 42.9","","Anxiety or Depressive","Black"
"July 2 - July 7","7/8/2020",3071637,132238,59455,948,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","1",10,"7/2/2020 0:00","7/7/2020 0:00",47.7,43.9,51.5,"43.9 - 51.5","","Anxiety or Depressive","Other/Multiple Races"
"July 2 - July 7","7/8/2020",3071637,132238,59455,948,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",36.6,32.7,40.6,"32.7 - 40.6","","Anxiety or Depressive","Asian"
"July 2 - July 7","7/8/2020",3071637,132238,59455,948,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","1",10,"7/2/2020 0:00","7/7/2020 0:00",37.1,34.8,39.4,"34.8 - 39.4","","Anxiety","Hispanic or Latino"
"July 2 - July 7","7/8/2020",3071637,132238,59455,948,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",32.9,32,33.8,"32.0 - 33.8","","Anxiety","White"
"July 2 - July 7","7/8/2020",3071637,132238,59455,948,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",34,31.9,36.2,"31.9 - 36.2","","Anxiety","Black"
"July 2 - July 7","7/8/2020",3071637,132238,59455,948,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",29.9,26.4,33.7,"26.4 - 33.7","","Anxiety","Asian"
"July 2 - July 7","7/8/2020",3071637,132238,59455,948,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","1",10,"7/2/2020 0:00","7/7/2020 0:00",43.3,39.5,47.1,"39.5 - 47.1","","Anxiety","Other/Multiple Races"
"July 2 - July 7","7/5/2020",2910782,129941,44767,262,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","1",10,"7/2/2020 0:00","7/7/2020 0:00",35.6,32.3,39,"32.3 - 39.0","","Depressive","Other/Multiple Races"
"July 2 - July 7","7/5/2020",2910782,129941,44767,262,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","1",10,"7/2/2020 0:00","7/7/2020 0:00",30.9,29,32.8,"29.0 - 32.8","","Depressive","Hispanic or Latino"
"July 2 - July 7","7/5/2020",2910782,129941,44767,262,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",26,25.3,26.7,"25.3 - 26.7","","Depressive","White"
"July 2 - July 7","7/5/2020",2910782,129941,44767,262,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",29.9,27.5,32.3,"27.5 - 32.3","","Depressive","Black"
"July 2 - July 7","7/5/2020",2910782,129941,44767,262,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",25,22.2,28,"22.2 - 28.0","","Depressive","Asian"
"July 2 - July 7","7/5/2020",2910782,129941,44767,262,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","1",10,"7/2/2020 0:00","7/7/2020 0:00",43.4,41.1,45.6,"41.1 - 45.6","","Anxiety or Depressive","Hispanic or Latino"
"July 2 - July 7","7/5/2020",2910782,129941,44767,262,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",37.2,36.3,38.1,"36.3 - 38.1","","Anxiety or Depressive","White"
"July 2 - July 7","7/5/2020",2910782,129941,44767,262,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",40.6,38.3,42.9,"38.3 - 42.9","","Anxiety or Depressive","Black"
"July 2 - July 7","7/5/2020",2910782,129941,44767,262,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","1",10,"7/2/2020 0:00","7/7/2020 0:00",47.7,43.9,51.5,"43.9 - 51.5","","Anxiety or Depressive","Other/Multiple Races"
"July 2 - July 7","7/5/2020",2910782,129941,44767,262,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",36.6,32.7,40.6,"32.7 - 40.6","","Anxiety or Depressive","Asian"
"July 2 - July 7","7/5/2020",2910782,129941,44767,262,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","1",10,"7/2/2020 0:00","7/7/2020 0:00",37.1,34.8,39.4,"34.8 - 39.4","","Anxiety","Hispanic or Latino"
"July 2 - July 7","7/5/2020",2910782,129941,44767,262,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",32.9,32,33.8,"32.0 - 33.8","","Anxiety","White"
"July 2 - July 7","7/5/2020",2910782,129941,44767,262,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",34,31.9,36.2,"31.9 - 36.2","","Anxiety","Black"
"July 2 - July 7","7/5/2020",2910782,129941,44767,262,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","1",10,"7/2/2020 0:00","7/7/2020 0:00",29.9,26.4,33.7,"26.4 - 33.7","","Anxiety","Asian"
"July 2 - July 7","7/5/2020",2910782,129941,44767,262,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","1",10,"7/2/2020 0:00","7/7/2020 0:00",43.3,39.5,47.1,"39.5 - 47.1","","Anxiety","Other/Multiple Races"
"July 9 - July 14","7/9/2020",3131526,133079,59889,841,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","1",11,"7/9/2020 0:00","7/14/2020 0:00",36.1,32.3,40,"32.3 - 40.0","","Depressive","Other/Multiple Races"
